"group","time","surv","n_risk","strata","repeat_id","signature"
"Low",21,0.486956521739131,56,"group=Low",3,"Plasma-5"
"High",22,0.218045112781955,29,"group=High",3,"Plasma-5"
"Low",22,0.469565217391305,54,"group=Low",3,"Plasma-5"
"High",23,0.210526315789474,28,"group=High",3,"Plasma-5"
"Low",23,0.443478260869565,51,"group=Low",3,"Plasma-5"
"High",24,0.165413533834587,23,"group=High",3,"Plasma-5"
"Low",24,0.425909494232476,49,"group=Low",3,"Plasma-5"
"High",25,0.150375939849624,21,"group=High",3,"Plasma-5"
"Low",25,0.408163265306123,46,"group=Low",3,"Plasma-5"
"High",26,0.142857142857143,19,"group=High",3,"Plasma-5"
"Low",26,0.39041703637977,44,"group=Low",3,"Plasma-5"
"High",27,0.135338345864662,18,"group=High",3,"Plasma-5"
"Low",27,0.372670807453416,42,"group=Low",3,"Plasma-5"
"High",28,0.135338345864662,18,"group=High",3,"Plasma-5"
"Low",28,0.372670807453416,42,"group=Low",3,"Plasma-5"
"High",29,0.112781954887218,15,"group=High",3,"Plasma-5"
"Low",29,0.372670807453416,42,"group=Low",3,"Plasma-5"
"High",30,0.105263157894737,14,"group=High",3,"Plasma-5"
"Low",30,0.363581275564309,41,"group=Low",3,"Plasma-5"
"High",31,0.0977443609022558,13,"group=High",3,"Plasma-5"
"Low",31,0.354491743675201,39,"group=Low",3,"Plasma-5"
"High",32,0.0977443609022558,13,"group=High",3,"Plasma-5"
"Low",32,0.336312679896985,37,"group=Low",3,"Plasma-5"
"High",33,0.0977443609022558,13,"group=High",3,"Plasma-5"
"Low",33,0.327223148007878,36,"group=Low",3,"Plasma-5"
"High",34,0.0902255639097746,12,"group=High",3,"Plasma-5"
"Low",34,0.309044084229662,34,"group=Low",3,"Plasma-5"
"High",35,0.0902255639097746,12,"group=High",3,"Plasma-5"
"Low",35,0.309044084229662,34,"group=Low",3,"Plasma-5"
"High",36,0.0902255639097746,12,"group=High",3,"Plasma-5"
"Low",36,0.299954552340555,33,"group=Low",3,"Plasma-5"
"High",37,0.0902255639097746,12,"group=High",3,"Plasma-5"
"Low",37,0.281775488562339,31,"group=Low",3,"Plasma-5"
"High",38,0.0751879699248122,10,"group=High",3,"Plasma-5"
"Low",38,0.272685956673231,30,"group=Low",3,"Plasma-5"
"High",39,0.0751879699248122,10,"group=High",3,"Plasma-5"
"Low",39,0.254506892895016,28,"group=Low",3,"Plasma-5"
"High",40,0.0751879699248122,10,"group=High",3,"Plasma-5"
"Low",40,0.254506892895016,28,"group=Low",3,"Plasma-5"
"High",41,0.0676691729323309,9,"group=High",3,"Plasma-5"
"Low",41,0.254506892895016,28,"group=Low",3,"Plasma-5"
"High",42,0.0676691729323309,9,"group=High",3,"Plasma-5"
"Low",42,0.254506892895016,28,"group=Low",3,"Plasma-5"
"High",43,0.0676691729323309,9,"group=High",3,"Plasma-5"
"Low",43,0.254506892895016,28,"group=Low",3,"Plasma-5"
"High",44,0.0676691729323309,9,"group=High",3,"Plasma-5"
"Low",44,0.254506892895016,28,"group=Low",3,"Plasma-5"
"High",45,0.0526315789473685,7,"group=High",3,"Plasma-5"
"Low",45,0.245080711676682,26,"group=Low",3,"Plasma-5"
"High",46,0.0451127819548873,6,"group=High",3,"Plasma-5"
"Low",46,0.245080711676682,26,"group=Low",3,"Plasma-5"
"High",47,0.0451127819548873,6,"group=High",3,"Plasma-5"
"Low",47,0.245080711676682,26,"group=Low",3,"Plasma-5"
"High",48,0.0451127819548873,6,"group=High",3,"Plasma-5"
"Low",48,0.245080711676682,26,"group=Low",3,"Plasma-5"
"High",49,0.0451127819548873,6,"group=High",3,"Plasma-5"
"Low",49,0.245080711676682,26,"group=Low",3,"Plasma-5"
"High",50,0.0375939849624061,5,"group=High",3,"Plasma-5"
"Low",50,0.245080711676682,26,"group=Low",3,"Plasma-5"
"High",51,0.0300751879699249,4,"group=High",3,"Plasma-5"
"Low",51,0.245080711676682,26,"group=Low",3,"Plasma-5"
"High",52,0.0300751879699249,4,"group=High",3,"Plasma-5"
"Low",52,0.226228349240014,24,"group=Low",3,"Plasma-5"
"High",53,0.0225563909774436,3,"group=High",3,"Plasma-5"
"Low",53,0.226228349240014,24,"group=Low",3,"Plasma-5"
"High",54,0.0150375939849624,2,"group=High",3,"Plasma-5"
"Low",54,0.226228349240014,24,"group=Low",3,"Plasma-5"
"High",55,0.0150375939849624,2,"group=High",3,"Plasma-5"
"Low",55,0.226228349240014,24,"group=Low",3,"Plasma-5"
"High",56,0.0150375939849624,2,"group=High",3,"Plasma-5"
"Low",56,0.226228349240014,24,"group=Low",3,"Plasma-5"
"High",57,0.0150375939849624,2,"group=High",3,"Plasma-5"
"Low",57,0.21680216802168,23,"group=Low",3,"Plasma-5"
"High",58,0.0150375939849624,2,"group=High",3,"Plasma-5"
"Low",58,0.21680216802168,23,"group=Low",3,"Plasma-5"
"High",59,0.0150375939849624,2,"group=High",3,"Plasma-5"
"Low",59,0.207375986803346,22,"group=Low",3,"Plasma-5"
"High",60,0.0150375939849624,2,"group=High",3,"Plasma-5"
"Low",60,0.197949805585013,21,"group=Low",3,"Plasma-5"
"High",61,0.00751879699248121,1,"group=High",3,"Plasma-5"
"Low",61,0.188523624366679,20,"group=Low",3,"Plasma-5"
"High",62,0.00751879699248121,1,"group=High",3,"Plasma-5"
"Low",62,0.188523624366679,20,"group=Low",3,"Plasma-5"
"High",63,0.00751879699248121,1,"group=High",3,"Plasma-5"
"Low",63,0.178050089679641,18,"group=Low",3,"Plasma-5"
"High",64,0.00751879699248121,1,"group=High",3,"Plasma-5"
"Low",64,0.167576554992603,16,"group=Low",3,"Plasma-5"
"High",65,0.00751879699248121,1,"group=High",3,"Plasma-5"
"Low",65,0.167576554992603,16,"group=Low",3,"Plasma-5"
"High",66,0.00751879699248121,1,"group=High",3,"Plasma-5"
"Low",66,0.167576554992603,14,"group=Low",3,"Plasma-5"
"High",67,0.00751879699248121,1,"group=High",3,"Plasma-5"
"Low",67,0.167576554992603,14,"group=Low",3,"Plasma-5"
"High",68,0.00751879699248121,1,"group=High",3,"Plasma-5"
"Low",68,0.167576554992603,14,"group=Low",3,"Plasma-5"
"High",69,0.00751879699248121,1,"group=High",3,"Plasma-5"
"Low",69,0.15560680106456,13,"group=Low",3,"Plasma-5"
"High",70,0.00751879699248121,1,"group=High",3,"Plasma-5"
"Low",70,0.15560680106456,13,"group=Low",3,"Plasma-5"
"High",71,0,0,"group=High",3,"Plasma-5"
"Low",71,0.15560680106456,13,"group=Low",3,"Plasma-5"
"High",72,0,0,"group=High",3,"Plasma-5"
"Low",72,0.15560680106456,13,"group=Low",3,"Plasma-5"
"High",73,0,0,"group=High",3,"Plasma-5"
"Low",73,0.15560680106456,12,"group=Low",3,"Plasma-5"
"High",74,0,0,"group=High",3,"Plasma-5"
"Low",74,0.15560680106456,11,"group=Low",3,"Plasma-5"
"High",75,0,0,"group=High",3,"Plasma-5"
"Low",75,0.15560680106456,9,"group=Low",3,"Plasma-5"
"High",76,0,0,"group=High",3,"Plasma-5"
"Low",76,0.15560680106456,9,"group=Low",3,"Plasma-5"
"High",77,0,0,"group=High",3,"Plasma-5"
"Low",77,0.15560680106456,9,"group=Low",3,"Plasma-5"
"High",78,0,0,"group=High",3,"Plasma-5"
"Low",78,0.15560680106456,9,"group=Low",3,"Plasma-5"
"High",79,0,0,"group=High",3,"Plasma-5"
"Low",79,0.15560680106456,8,"group=Low",3,"Plasma-5"
"High",80,0,0,"group=High",3,"Plasma-5"
"Low",80,0.15560680106456,8,"group=Low",3,"Plasma-5"
"High",81,0,0,"group=High",3,"Plasma-5"
"Low",81,0.13615595093149,7,"group=Low",3,"Plasma-5"
"High",82,0,0,"group=High",3,"Plasma-5"
"Low",82,0.13615595093149,7,"group=Low",3,"Plasma-5"
"High",83,0,0,"group=High",3,"Plasma-5"
"Low",83,0.11670510079842,6,"group=Low",3,"Plasma-5"
"High",84,0,0,"group=High",3,"Plasma-5"
"Low",84,0.11670510079842,6,"group=Low",3,"Plasma-5"
"High",85,0,0,"group=High",3,"Plasma-5"
"Low",85,0.11670510079842,5,"group=Low",3,"Plasma-5"
"High",86,0,0,"group=High",3,"Plasma-5"
"Low",86,0.11670510079842,5,"group=Low",3,"Plasma-5"
"High",87,0,0,"group=High",3,"Plasma-5"
"Low",87,0.11670510079842,5,"group=Low",3,"Plasma-5"
"High",88,0,0,"group=High",3,"Plasma-5"
"Low",88,0.093364080638736,4,"group=Low",3,"Plasma-5"
"High",89,0,0,"group=High",3,"Plasma-5"
"Low",89,0.093364080638736,4,"group=Low",3,"Plasma-5"
"High",90,0,0,"group=High",3,"Plasma-5"
"Low",90,0.093364080638736,4,"group=Low",3,"Plasma-5"
"High",91,0,0,"group=High",3,"Plasma-5"
"Low",91,0.093364080638736,4,"group=Low",3,"Plasma-5"
"High",92,0,0,"group=High",3,"Plasma-5"
"Low",92,0.093364080638736,4,"group=Low",3,"Plasma-5"
"High",93,0,0,"group=High",3,"Plasma-5"
"Low",93,0.093364080638736,4,"group=Low",3,"Plasma-5"
"High",94,0,0,"group=High",3,"Plasma-5"
"Low",94,0.093364080638736,4,"group=Low",3,"Plasma-5"
"High",95,0,0,"group=High",3,"Plasma-5"
"Low",95,0.093364080638736,4,"group=Low",3,"Plasma-5"
"High",96,0,0,"group=High",3,"Plasma-5"
"Low",96,0.093364080638736,3,"group=Low",3,"Plasma-5"
"High",97,0,0,"group=High",3,"Plasma-5"
"Low",97,0.093364080638736,3,"group=Low",3,"Plasma-5"
"High",98,0,0,"group=High",3,"Plasma-5"
"Low",98,0.093364080638736,3,"group=Low",3,"Plasma-5"
"High",99,0,0,"group=High",3,"Plasma-5"
"Low",99,0.093364080638736,3,"group=Low",3,"Plasma-5"
"High",100,0,0,"group=High",3,"Plasma-5"
"Low",100,0.093364080638736,3,"group=Low",3,"Plasma-5"
"High",0,1,119,"group=High",4,"Plasma-5"
"Low",0,1,129,"group=Low",4,"Plasma-5"
"High",1,0.991596638655462,118,"group=High",4,"Plasma-5"
"Low",1,0.992248062015504,128,"group=Low",4,"Plasma-5"
"High",2,0.957983193277311,115,"group=High",4,"Plasma-5"
"Low",2,0.937984496124031,121,"group=Low",4,"Plasma-5"
"High",3,0.899159663865546,109,"group=High",4,"Plasma-5"
"Low",3,0.868217054263566,114,"group=Low",4,"Plasma-5"
"High",4,0.857142857142857,102,"group=High",4,"Plasma-5"
"Low",4,0.852713178294573,112,"group=Low",4,"Plasma-5"
"High",5,0.823529411764706,98,"group=High",4,"Plasma-5"
"Low",5,0.821705426356589,106,"group=Low",4,"Plasma-5"
"High",6,0.798319327731093,95,"group=High",4,"Plasma-5"
"Low",6,0.767441860465116,99,"group=Low",4,"Plasma-5"
"High",7,0.747899159663866,89,"group=High",4,"Plasma-5"
"Low",7,0.744186046511628,97,"group=Low",4,"Plasma-5"
"High",8,0.689075630252101,84,"group=High",4,"Plasma-5"
"Low",8,0.736434108527132,95,"group=Low",4,"Plasma-5"
"High",9,0.663865546218488,81,"group=High",4,"Plasma-5"
"Low",9,0.682170542635659,88,"group=Low",4,"Plasma-5"
"High",10,0.588235294117648,70,"group=High",4,"Plasma-5"
"Low",10,0.65891472868217,85,"group=Low",4,"Plasma-5"
"High",11,0.554621848739496,66,"group=High",4,"Plasma-5"
"Low",11,0.62015503875969,81,"group=Low",4,"Plasma-5"
"High",12,0.512605042016807,61,"group=High",4,"Plasma-5"
"Low",12,0.589147286821705,77,"group=Low",4,"Plasma-5"
"High",13,0.445378151260505,53,"group=High",4,"Plasma-5"
"Low",13,0.581395348837209,75,"group=Low",4,"Plasma-5"
"High",14,0.428571428571429,52,"group=High",4,"Plasma-5"
"Low",14,0.550387596899224,71,"group=Low",4,"Plasma-5"
"High",15,0.378151260504202,45,"group=High",4,"Plasma-5"
"Low",15,0.542635658914728,70,"group=Low",4,"Plasma-5"
"High",16,0.344537815126051,41,"group=High",4,"Plasma-5"
"Low",16,0.542635658914728,70,"group=Low",4,"Plasma-5"
"High",17,0.327731092436975,39,"group=High",4,"Plasma-5"
"Low",17,0.534883720930232,69,"group=Low",4,"Plasma-5"
"High",18,0.285714285714286,34,"group=High",4,"Plasma-5"
"Low",18,0.527131782945736,68,"group=Low",4,"Plasma-5"
"High",19,0.260504201680672,31,"group=High",4,"Plasma-5"
"Low",19,0.503875968992248,66,"group=Low",4,"Plasma-5"
"High",20,0.260504201680672,31,"group=High",4,"Plasma-5"
"Low",20,0.472868217054263,61,"group=Low",4,"Plasma-5"
"High",21,0.226890756302521,27,"group=High",4,"Plasma-5"
"Low",21,0.457364341085271,59,"group=Low",4,"Plasma-5"
"High",22,0.218487394957983,26,"group=High",4,"Plasma-5"
"Low",22,0.441860465116279,57,"group=Low",4,"Plasma-5"
"High",23,0.218487394957983,26,"group=High",4,"Plasma-5"
"Low",23,0.410852713178294,53,"group=Low",4,"Plasma-5"
"High",24,0.168067226890756,21,"group=High",4,"Plasma-5"
"Low",24,0.395196838425292,51,"group=Low",4,"Plasma-5"
"High",25,0.151260504201681,19,"group=High",4,"Plasma-5"
"Low",25,0.37938896488828,48,"group=Low",4,"Plasma-5"
"High",26,0.151260504201681,18,"group=High",4,"Plasma-5"
"Low",26,0.355677154582763,45,"group=Low",4,"Plasma-5"
"High",27,0.142857142857143,17,"group=High",4,"Plasma-5"
"Low",27,0.339869281045751,43,"group=Low",4,"Plasma-5"
"High",28,0.142857142857143,17,"group=High",4,"Plasma-5"
"Low",28,0.339869281045751,43,"group=Low",4,"Plasma-5"
"High",29,0.117647058823529,14,"group=High",4,"Plasma-5"
"Low",29,0.339869281045751,43,"group=Low",4,"Plasma-5"
"High",30,0.109243697478992,13,"group=High",4,"Plasma-5"
"Low",30,0.331777155306567,42,"group=Low",4,"Plasma-5"
"High",31,0.100840336134454,12,"group=High",4,"Plasma-5"
"Low",31,0.323685029567382,40,"group=Low",4,"Plasma-5"
"High",32,0.100840336134454,12,"group=High",4,"Plasma-5"
"Low",32,0.307500778089013,38,"group=Low",4,"Plasma-5"
"High",33,0.100840336134454,12,"group=High",4,"Plasma-5"
"Low",33,0.299408652349828,37,"group=Low",4,"Plasma-5"
"High",34,0.092436974789916,11,"group=High",4,"Plasma-5"
"Low",34,0.283224400871459,35,"group=Low",4,"Plasma-5"
"High",35,0.092436974789916,11,"group=High",4,"Plasma-5"
"Low",35,0.283224400871459,35,"group=Low",4,"Plasma-5"
"High",36,0.092436974789916,11,"group=High",4,"Plasma-5"
"Low",36,0.275132275132275,34,"group=Low",4,"Plasma-5"
"High",37,0.092436974789916,11,"group=High",4,"Plasma-5"
"Low",37,0.258948023653906,32,"group=Low",4,"Plasma-5"
"High",38,0.0756302521008404,9,"group=High",4,"Plasma-5"
"Low",38,0.250855897914721,31,"group=Low",4,"Plasma-5"
"High",39,0.0756302521008404,9,"group=High",4,"Plasma-5"
"Low",39,0.234671646436352,29,"group=Low",4,"Plasma-5"
"High",40,0.0756302521008404,9,"group=High",4,"Plasma-5"
"Low",40,0.234671646436352,29,"group=Low",4,"Plasma-5"
"High",41,0.0672268907563025,8,"group=High",4,"Plasma-5"
"Low",41,0.234671646436352,29,"group=Low",4,"Plasma-5"
"High",42,0.0672268907563025,8,"group=High",4,"Plasma-5"
"Low",42,0.234671646436352,29,"group=Low",4,"Plasma-5"
"High",43,0.0672268907563025,8,"group=High",4,"Plasma-5"
"Low",43,0.234671646436352,29,"group=Low",4,"Plasma-5"
"High",44,0.0672268907563025,8,"group=High",4,"Plasma-5"
"Low",44,0.234671646436352,29,"group=Low",4,"Plasma-5"
"High",45,0.0504201680672269,6,"group=High",4,"Plasma-5"
"Low",45,0.226290516206482,27,"group=Low",4,"Plasma-5"
"High",46,0.0420168067226891,5,"group=High",4,"Plasma-5"
"Low",46,0.226290516206482,27,"group=Low",4,"Plasma-5"
"High",47,0.0420168067226891,5,"group=High",4,"Plasma-5"
"Low",47,0.226290516206482,27,"group=Low",4,"Plasma-5"
"High",48,0.0420168067226891,5,"group=High",4,"Plasma-5"
"Low",48,0.226290516206482,27,"group=Low",4,"Plasma-5"
"High",49,0.0420168067226891,5,"group=High",4,"Plasma-5"
"Low",49,0.226290516206482,27,"group=Low",4,"Plasma-5"
"High",50,0.0336134453781513,4,"group=High",4,"Plasma-5"
"Low",50,0.226290516206482,27,"group=Low",4,"Plasma-5"
"High",51,0.0252100840336135,3,"group=High",4,"Plasma-5"
"Low",51,0.226290516206482,27,"group=Low",4,"Plasma-5"
"High",52,0.0252100840336135,3,"group=High",4,"Plasma-5"
"Low",52,0.209528255746743,25,"group=Low",4,"Plasma-5"
"High",53,0.0168067226890756,2,"group=High",4,"Plasma-5"
"Low",53,0.209528255746743,25,"group=Low",4,"Plasma-5"
"High",54,0.00840336134453782,1,"group=High",4,"Plasma-5"
"Low",54,0.209528255746743,25,"group=Low",4,"Plasma-5"
"High",55,0.00840336134453782,1,"group=High",4,"Plasma-5"
"Low",55,0.209528255746743,25,"group=Low",4,"Plasma-5"
"High",56,0.00840336134453782,1,"group=High",4,"Plasma-5"
"Low",56,0.209528255746743,25,"group=Low",4,"Plasma-5"
"High",57,0.00840336134453782,1,"group=High",4,"Plasma-5"
"Low",57,0.201147125516873,24,"group=Low",4,"Plasma-5"
"High",58,0.00840336134453782,1,"group=High",4,"Plasma-5"
"Low",58,0.201147125516873,24,"group=Low",4,"Plasma-5"
"High",59,0.00840336134453782,1,"group=High",4,"Plasma-5"
"Low",59,0.192765995287003,23,"group=Low",4,"Plasma-5"
"High",60,0.00840336134453782,1,"group=High",4,"Plasma-5"
"Low",60,0.184384865057134,22,"group=Low",4,"Plasma-5"
"High",61,0,0,"group=High",4,"Plasma-5"
"Low",61,0.176003734827264,21,"group=Low",4,"Plasma-5"
"High",62,0,0,"group=High",4,"Plasma-5"
"Low",62,0.176003734827264,21,"group=Low",4,"Plasma-5"
"High",63,0,0,"group=High",4,"Plasma-5"
"Low",63,0.166740380362671,19,"group=Low",4,"Plasma-5"
"High",64,0,0,"group=High",4,"Plasma-5"
"Low",64,0.157477025898078,17,"group=Low",4,"Plasma-5"
"High",65,0,0,"group=High",4,"Plasma-5"
"Low",65,0.157477025898078,17,"group=Low",4,"Plasma-5"
"High",66,0,0,"group=High",4,"Plasma-5"
"Low",66,0.157477025898078,15,"group=Low",4,"Plasma-5"
"High",67,0,0,"group=High",4,"Plasma-5"
"Low",67,0.157477025898078,15,"group=Low",4,"Plasma-5"
"High",68,0,0,"group=High",4,"Plasma-5"
"Low",68,0.157477025898078,15,"group=Low",4,"Plasma-5"
"High",69,0,0,"group=High",4,"Plasma-5"
"Low",69,0.146978557504873,14,"group=Low",4,"Plasma-5"
"High",70,0,0,"group=High",4,"Plasma-5"
"Low",70,0.146978557504873,14,"group=Low",4,"Plasma-5"
"High",71,0,0,"group=High",4,"Plasma-5"
"Low",71,0.136480089111668,13,"group=Low",4,"Plasma-5"
"High",72,0,0,"group=High",4,"Plasma-5"
"Low",72,0.136480089111668,13,"group=Low",4,"Plasma-5"
"High",73,0,0,"group=High",4,"Plasma-5"
"Low",73,0.136480089111668,12,"group=Low",4,"Plasma-5"
"High",74,0,0,"group=High",4,"Plasma-5"
"Low",74,0.136480089111668,11,"group=Low",4,"Plasma-5"
"High",75,0,0,"group=High",4,"Plasma-5"
"Low",75,0.136480089111668,9,"group=Low",4,"Plasma-5"
"High",76,0,0,"group=High",4,"Plasma-5"
"Low",76,0.136480089111668,9,"group=Low",4,"Plasma-5"
"High",77,0,0,"group=High",4,"Plasma-5"
"Low",77,0.136480089111668,9,"group=Low",4,"Plasma-5"
"High",78,0,0,"group=High",4,"Plasma-5"
"Low",78,0.136480089111668,9,"group=Low",4,"Plasma-5"
"High",79,0,0,"group=High",4,"Plasma-5"
"Low",79,0.136480089111668,8,"group=Low",4,"Plasma-5"
"High",80,0,0,"group=High",4,"Plasma-5"
"Low",80,0.136480089111668,8,"group=Low",4,"Plasma-5"
"High",81,0,0,"group=High",4,"Plasma-5"
"Low",81,0.119420077972709,7,"group=Low",4,"Plasma-5"
"High",82,0,0,"group=High",4,"Plasma-5"
"Low",82,0.119420077972709,7,"group=Low",4,"Plasma-5"
"High",83,0,0,"group=High",4,"Plasma-5"
"Low",83,0.102360066833751,6,"group=Low",4,"Plasma-5"
"High",84,0,0,"group=High",4,"Plasma-5"
"Low",84,0.102360066833751,6,"group=Low",4,"Plasma-5"
"High",85,0,0,"group=High",4,"Plasma-5"
"Low",85,0.102360066833751,5,"group=Low",4,"Plasma-5"
"High",86,0,0,"group=High",4,"Plasma-5"
"Low",86,0.102360066833751,5,"group=Low",4,"Plasma-5"
"High",87,0,0,"group=High",4,"Plasma-5"
"Low",87,0.102360066833751,5,"group=Low",4,"Plasma-5"
"High",88,0,0,"group=High",4,"Plasma-5"
"Low",88,0.0818880534670007,4,"group=Low",4,"Plasma-5"
"High",89,0,0,"group=High",4,"Plasma-5"
"Low",89,0.0818880534670007,4,"group=Low",4,"Plasma-5"
"High",90,0,0,"group=High",4,"Plasma-5"
"Low",90,0.0818880534670007,4,"group=Low",4,"Plasma-5"
"High",91,0,0,"group=High",4,"Plasma-5"
"Low",91,0.0818880534670007,4,"group=Low",4,"Plasma-5"
"High",92,0,0,"group=High",4,"Plasma-5"
"Low",92,0.0818880534670007,4,"group=Low",4,"Plasma-5"
"High",93,0,0,"group=High",4,"Plasma-5"
"Low",93,0.0818880534670007,4,"group=Low",4,"Plasma-5"
"High",94,0,0,"group=High",4,"Plasma-5"
"Low",94,0.0818880534670007,4,"group=Low",4,"Plasma-5"
"High",95,0,0,"group=High",4,"Plasma-5"
"Low",95,0.0818880534670007,4,"group=Low",4,"Plasma-5"
"High",96,0,0,"group=High",4,"Plasma-5"
"Low",96,0.0818880534670007,3,"group=Low",4,"Plasma-5"
"High",97,0,0,"group=High",4,"Plasma-5"
"Low",97,0.0818880534670007,3,"group=Low",4,"Plasma-5"
"High",98,0,0,"group=High",4,"Plasma-5"
"Low",98,0.0818880534670007,3,"group=Low",4,"Plasma-5"
"High",99,0,0,"group=High",4,"Plasma-5"
"Low",99,0.0818880534670007,3,"group=Low",4,"Plasma-5"
"High",100,0,0,"group=High",4,"Plasma-5"
"Low",100,0.0818880534670007,3,"group=Low",4,"Plasma-5"
"High",0,1,125,"group=High",5,"Plasma-5"
"Low",0,1,123,"group=Low",5,"Plasma-5"
"High",1,0.992,124,"group=High",5,"Plasma-5"
"Low",1,0.991869918699187,122,"group=Low",5,"Plasma-5"
"High",2,0.944,119,"group=High",5,"Plasma-5"
"Low",2,0.951219512195122,117,"group=Low",5,"Plasma-5"
"High",3,0.88,112,"group=High",5,"Plasma-5"
"Low",3,0.886178861788618,111,"group=Low",5,"Plasma-5"
"High",4,0.84,105,"group=High",5,"Plasma-5"
"Low",4,0.869918699186992,109,"group=Low",5,"Plasma-5"
"High",5,0.808,101,"group=High",5,"Plasma-5"
"Low",5,0.83739837398374,103,"group=Low",5,"Plasma-5"
"High",6,0.784,98,"group=High",5,"Plasma-5"
"Low",6,0.780487804878049,96,"group=Low",5,"Plasma-5"
"High",7,0.736,92,"group=High",5,"Plasma-5"
"Low",7,0.75609756097561,94,"group=Low",5,"Plasma-5"
"High",8,0.68,87,"group=High",5,"Plasma-5"
"Low",8,0.747967479674797,92,"group=Low",5,"Plasma-5"
"High",9,0.656,84,"group=High",5,"Plasma-5"
"Low",9,0.691056910569106,85,"group=Low",5,"Plasma-5"
"High",10,0.592,74,"group=High",5,"Plasma-5"
"Low",10,0.658536585365854,81,"group=Low",5,"Plasma-5"
"High",11,0.544,69,"group=High",5,"Plasma-5"
"Low",11,0.634146341463415,78,"group=Low",5,"Plasma-5"
"High",12,0.496,63,"group=High",5,"Plasma-5"
"Low",12,0.609756097560976,75,"group=Low",5,"Plasma-5"
"High",13,0.432,54,"group=High",5,"Plasma-5"
"Low",13,0.601626016260163,74,"group=Low",5,"Plasma-5"
"High",14,0.408,52,"group=High",5,"Plasma-5"
"Low",14,0.577235772357724,71,"group=Low",5,"Plasma-5"
"High",15,0.36,45,"group=High",5,"Plasma-5"
"Low",15,0.569105691056911,70,"group=Low",5,"Plasma-5"
"High",16,0.328,41,"group=High",5,"Plasma-5"
"Low",16,0.569105691056911,70,"group=Low",5,"Plasma-5"
"High",17,0.312,39,"group=High",5,"Plasma-5"
"Low",17,0.560975609756098,69,"group=Low",5,"Plasma-5"
"High",18,0.272,34,"group=High",5,"Plasma-5"
"Low",18,0.552845528455285,68,"group=Low",5,"Plasma-5"
"High",19,0.248,31,"group=High",5,"Plasma-5"
"Low",19,0.528455284552846,66,"group=Low",5,"Plasma-5"
"High",20,0.24,30,"group=High",5,"Plasma-5"
"Low",20,0.504065040650407,62,"group=Low",5,"Plasma-5"
"High",21,0.208,26,"group=High",5,"Plasma-5"
"Low",21,0.487804878048781,60,"group=Low",5,"Plasma-5"
"High",22,0.2,25,"group=High",5,"Plasma-5"
"Low",22,0.471544715447155,58,"group=Low",5,"Plasma-5"
"High",23,0.2,25,"group=High",5,"Plasma-5"
"Low",23,0.439024390243903,54,"group=Low",5,"Plasma-5"
