"feature","A10_AR38_S10","A45_AR51_S18","A18_AR50_S18","A44_AR49_S18","A29_AR21_S18","A3_AR20_S3","A17_AR47_S17","A28_AR19_S18","A16_AR46_S16","A27_AR18_S18","A5_AR43_S5","A6_AR44_S6","A12_AR42_S12","A41_AR41_S18","A26_AR17_S18","A2_AR14_S2","A23_AR12_S18","A40_AR40_S18","A11_AR39_S11","A25_AR15_S18","A15_AR37_S15","A24_AR13_S18","A37_AR32_S18","A38_AR34_S18","A39_AR35_S18","A9_AR33_S9","A20_AR05_S18","A36_AR30_S18","A7_AR06_S7","A21_AR08_S18","A43_AR48_S18","A4_AR31_S4","A22_AR11_S18","A14_AR07_S14","A35_AR29_S18","A33_AR27_S18","A34_AR28_S18","A19_AR04_S18","A32_AR25_S18","A8_AR26_S8","A13_AR02_S13","A1_AR01_S1","A30_AR22_S18","A31_AR23_S18","A42_AR45_S18"
"hsa-miR-145-5p",-0.014970669185544,0.77070175635609,0.953589993506982,-0.612274693140064,1.34110921566884,0.633150762638233,-0.0439893280475636,0.895500700377648,0.229069983376245,-0.940901654865235,1.48861009174468,0.034389447787246,0.734806374771993,0.00539418279552286,0.555731355825503,0.29430911747197,-0.940901654865235,1.22847056198486,0.872017058494218,-0.940901654865235,0.341846481943318,-0.940901654865235,-0.940901654865235,-0.940901654865235,0.868509825558294,0.249225858059147,-0.940901654865235,-0.940901654865235,-2.30805644415072,0.867600432132797,0.759683699386521,0.5636282299474,-0.940901654865235,0.876439421111812,-0.940901654865235,-0.940901654865235,-0.940901654865235,-0.940901654865235,1.28005003812634,1.15035768952581,-2.30805644415072,-0.0629927234272974,1.08402738248852,1.31118404827648,-0.940901654865235
"hsa-let-7d-3p",0.811601934983454,-0.782520605626007,0.117555120462729,0.572826440328079,0.359431158890939,-0.133637617145789,-0.594252374905189,0.202545992895914,-0.590128574662386,0.487571206129133,-0.206739599124343,0.200711261916831,-0.11139171946045,0.501604936674079,0.494335302203471,0.0394230379606586,-2.40257610070027,0.0566265473484185,0.915472765074327,0.622293761907095,0.329253612763483,0.761041028146248,-2.40257610070027,0.121026057299608,0.47255775440273,0.542154160834526,-2.40257610070027,-2.40257610070027,1.06552077769065,0.168068800277766,0.596919109868529,-0.173020466771013,0.179367343799497,0.0611448053099721,1.45323146407129,-2.40257610070027,0.87461975703555,-0.0750966348502667,0.325016103258472,0.96431286186811,0.410255536653955,-0.0333922750077606,0.918094537312386,0.674329070167302,0.320828735740175
"hsa-miR-197-3p",-1.54596060814165,0.413527229403721,0.655292533029497,-0.650689866364875,0.629604170762921,0.567407547882205,-0.685663629639379,0.544460430129654,0.750243945228938,-2.04426449227589,1.06366945738017,0.134075897821204,0.480376957516073,0.151130801980828,0.259865138837459,-0.901894603043147,-2.04426449227589,0.708709390051312,0.7386356940947,1.09979654079663,-1.01506219207441,-2.04426449227589,-2.04426449227589,-0.0283383928928341,0.421308868730758,0.601921182790788,0.343330248395962,-2.04426449227589,-0.79285296593544,0.289795865383397,0.0918786600621632,0.957305154494339,0.777250730166806,0.976139796165152,0.68015832962028,1.85786915187111,0.664262643509518,0.0947469421295357,0.622854019131033,1.33889673403403,-0.351419452918359,-0.378938355758218,0.59429945848455,0.818195131940707,0.576718825347914
"hsa-miR-142-5p",-0.56940661654612,0.393772101678708,0.786326633798756,-0.7723624276634,0.603693948210412,0.697455363401761,-0.850265376934127,0.402261339430201,0.952118102031719,-2.20648876005138,1.42655779658418,-0.257928578907539,0.592108184418459,0.2467938276434,0.0232501085801935,-0.713745025954527,-2.20648876005138,0.711961682301912,0.477225712679598,-2.20648876005138,-0.480621655756654,0.222640437546488,1.1283595106174,0.683963791438228,0.491524436955161,0.505769156062264,0.51888333997624,-2.20648876005138,-1.16435256256754,-0.0100971937622876,0.337196701005828,0.518973666158741,0.768389786483823,0.731843674705982,0.802001133909487,-2.20648876005138,-0.271621008428792,0.335336015316106,0.683046572131724,0.951492736165653,0.321654882914743,-0.035840513864836,0.567471569541164,0.718388279382738,0.634840769889168
"hsa-miR-93-3p",-1.41012290419998,-1.00693193468725,0.59294417498003,1.00122675393352,1.20219462111107,-1.41012290419998,-1.41012290419998,-0.936867954934144,0.735086222812279,-0.936867954934144,0.585939095560704,0.759616003043819,0.589512081170141,0.542396008414678,0.689688585885762,0.148682373912432,-0.936867954934144,-0.936867954934144,1.17371178444567,-0.936867954934144,-1.41012290419998,0.992961258257463,-0.936867954934144,-0.936867954934144,0.939952076577562,0.752128560893484,-0.936867954934144,-0.936867954934144,0.444046145054453,0.758347077977498,-1.00693193468725,0.882999041663507,0.76691634339493,1.07631363868546,1.46805397864549,-0.936867954934144,-0.936867954934144,0.574263920336572,0.877479657437307,1.17704826381995,-1.41012290419998,0.169147271128714,1.00412166619569,1.27797207700179,1.27196517531903
"hsa-miR-199a-3p",-0.0227909672883093,0.49431272524223,1.2226784635617,-0.659239525792714,0.462542563443716,0.47141605419466,-0.104164537615746,0.327354330366412,0.449592170190835,-3.16854597756122,0.358651274765884,-0.670315116797056,0.945810824746909,-0.343013690586735,-0.760876487694737,-0.797831743681614,-3.16854597756122,0.850112842978425,0.558652398269019,0.746286294810526,-1.15601755383452,0.206670409910212,0.191819610032266,0.0408285865934271,-0.213055256309653,0.276680273503269,0.505217647861112,0.605138940218022,-2.51144523460244,-0.0575323409282602,-0.309096389017724,0.475078179650927,0.158697146013443,0.624089689048867,0.461514766374868,1.48492091126601,-0.608334777532842,0.307640458731618,1.07153758552397,0.923254458754888,0.70815220805117,0.0789186526149099,0.487855445848376,0.961888786255842,0.704015923958677
"hsa-miR-1-3p",-1.52033994074616,-0.317282750774108,-0.57637445030195,-0.549248485058146,-0.100421812088313,-0.508132167071227,-0.384146825470325,0.184150993763496,-0.122399610074293,-0.218302160044275,-0.171344238912845,-0.459652439195872,0.409615978402201,-0.716157942314058,0.563760551490809,-0.87345228624044,0.445609838226627,0.253934233785048,1.56620958210321,1.67548901013038,1.3878197124993,0.162489206400331,-2.4054793707424,-2.4054793707424,-0.971224148650105,0.803508230757655,2.07624243516212,0.465656336249829,0.944020147267485,1.19290358074034,0.45881840902286,-0.257678413038681,0.203195774822646,-1.26583247941321,-0.0209673071595405,-2.4054793707424,0.809690465084735,0.219571814595017,1.30704953451207,-1.30248488448261,0.392101308994461,-0.668362092890568,-0.215247500842937,0.268995592205992,0.303668667055502
"hsa-miR-222-3p",0.703115170938954,0.30811454498269,0.695679235631204,0.288283561125837,0.323028134064137,0.92428480857304,0.420799978877678,-0.859050326676187,0.33002576555336,-0.859050326676187,0.64856462498884,-1.77728187512756,0.456757895520401,0.297553340570159,0.483680023434654,0.570880827399432,-0.859050326676187,-0.859050326676187,0.760901704774887,-0.859050326676187,-1.77728187512756,1.1057945516174,-0.859050326676187,-0.859050326676187,0.739793420731768,0.946156642415589,-0.859050326676187,-0.859050326676187,-1.77728187512756,-0.859050326676187,-1.40083664026266,0.607905945903463,1.14736839105078,0.562284955374664,-0.859050326676187,2.50239325862571,-0.859050326676187,-0.859050326676187,0.560980626215172,0.907574492816873,-1.77728187512756,0.272790449399759,0.865657217848051,0.915042633462087,-0.859050326676187
"hsa-miR-324-5p",-1.98478046397753,0.340821888078853,1.12777173218525,-0.461101365136645,0.481953416468926,0.456611170485532,-0.105458767648713,0.360057902412286,0.760316222184174,-1.66405122712319,0.780268857234906,-0.354869469253493,0.700314770637864,-0.0875421189831363,0.135341017729818,0.277944543271359,-1.66405122712319,0.73990615747712,0.41905141211162,0.959819610282459,-1.98478046397753,0.573250728979169,1.23476048164704,0.45615793121965,0.106800085584745,0.848488971827787,-1.66405122712319,-1.66405122712319,-1.98478046397753,0.333270059911279,0.0652147249755342,0.266405925497492,0.888482257924116,0.577292261531716,0.897696897245638,-1.66405122712319,0.768669797100972,0.815228731274355,0.841978848401247,0.408133819893636,0.429748061802675,0.196000357577197,0.642451415060697,1.01642701256348,0.725169083204202
"hsa-miR-28-3p",0.417966468716221,0.350517020982489,1.0846120795107,-0.125711885515414,0.939236462579496,0.70762623873751,-0.614838304816723,0.831778448040249,0.102023365652509,-0.092881558306473,0.399114328974996,-0.284862862194946,0.616966097116225,0.0447372467591375,-0.310000678265938,0.173348973583723,-2.18548410529747,0.880749288560758,0.542135515456958,0.888297561081045,-0.611054259851966,0.281044995024339,0.889413681917644,0.878206364601133,-0.0186525872496539,0.124066487012983,0.277850539603667,-2.18548410529747,0.0622751427075374,0.22261792490493,-0.721782187153731,0.538527230579242,0.571442127031048,0.740718698376841,-0.0477962168077983,-2.18548410529747,0.22534952641708,0.514361035020406,0.950303446092471,0.724834105871252,0.565420673679914,0.161502758157524,0.873893496313601,1.11560349117261,0.780189925633821
